name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;433;0;571;3059;1038;3059;1038;0
header;253;124;253;160;1860;160;1860;124
B;865;328;865;346;879;346;879;328
B;583;560;583;575;591;575;591;560
A;777;616;777;621;781;621;781;616
D;1002;650;1002;666;1010;666;1010;650
A;482;742;482;749;489;749;489;742
A;518;925;518;941;526;941;526;925
B;957;925;957;941;966;941;966;925
B;769;968;769;986;782;986;782;968
A;1032;977;1032;981;1041;981;1041;977
A;683;1015;683;1020;690;1020;690;1015
D;709;1243;709;1260;718;1260;718;1243
B;964;1897;964;1914;976;1914;976;1897
B;896;1931;896;1949;909;1949;909;1931
A;868;1993;868;2018;884;2018;884;1993
D;534;2031;534;2055;549;2055;549;2031
B;817;2036;817;2053;830;2053;830;2036
A;917;2444;917;2470;939;2470;939;2444
A;808;2488;808;2493;813;2493;813;2488
A;805;2500;805;2506;810;2506;810;2500
B;708;2550;708;2575;730;2575;730;2550
