name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;363;0;340;3053;1043;3053;1043;0
header;242;110;242;152;1874;152;1874;110
A;395;91;395;99;404;99;404;91
A;637;312;637;312;638;312;638;312
A;946;500;946;516;954;516;954;500
A;932;819;932;835;940;835;940;819
B;750;1232;750;1248;759;1248;759;1232
A;502;1273;502;1275;502;1275;502;1273
A;957;1687;957;1703;965;1703;965;1687
A;460;1852;460;1852;461;1852;461;1852
B;609;1881;609;1909;635;1909;635;1881
A;392;2154;392;2155;392;2155;392;2154
A;431;2616;431;2620;436;2620;436;2616
A;814;2877;814;2880;824;2880;824;2877
