name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;269;0;338;3059;1024;3059;1001;0
header;220;107;220;140;1847;140;1847;107
A;277;157;277;158;278;158;278;157
D;793;224;793;239;801;239;801;224
A;564;281;564;286;569;286;569;281
B;692;314;692;330;700;330;700;314
A;410;462;410;473;415;473;415;462
D;851;542;851;557;858;557;858;542
A;313;543;313;547;318;547;318;543
C;315;587;315;605;329;605;329;587
A;455;726;455;731;460;731;460;726
A;476;727;476;742;483;742;483;727
A;535;772;535;787;545;787;545;772
A;455;909;455;913;462;913;462;909
A;888;1058;888;1069;893;1069;893;1058
A;909;1272;909;1290;913;1290;913;1272
A;1002;1324;1002;1329;1010;1329;1010;1324
A;526;1364;526;1369;531;1369;531;1364
B;513;1547;513;1565;526;1565;526;1547
B;715;1549;715;1564;724;1564;724;1549
A;513;1590;513;1610;518;1610;518;1590
C;798;1639;798;1658;813;1658;813;1639
A;515;1816;515;1842;534;1842;534;1816
A;900;1997;900;2022;904;2022;904;1997
D;555;2125;555;2141;579;2141;579;2125
B;898;2125;898;2140;919;2140;919;2125
B;436;2134;436;2152;453;2152;453;2134
A;979;2146;979;2151;984;2151;984;2146
A;461;2149;461;2156;464;2156;464;2149
A;1009;2459;1009;2464;1014;2464;1014;2459
A;1011;2639;1011;2644;1019;2644;1019;2639
